Date,Hour,Forecast Pool Price,Actual Posted Pool Price,Forecast AIL,Actual AIL,Forecast AIL & Actual AIL Difference
2024-03-24,19.0,26.8,32.22,10466,10461,5
2024-03-24,20.0,34.08,35.03,10472,10497,-25
2024-03-24,21.0,38.27,33.26,10609,10612,-3
2024-03-24,22.0,35.99,33.51,10518,10454,64
2024-03-24,23.0,33.64,30.01,10241,10206,35
2024-03-24,24.0,27.13,28.69,9980,9940,40
2024-03-25,1.0,28.8,27.14,9775,9781,-6
2024-03-25,2.0,25.73,25.28,9717,9722,-5
2024-03-25,3.0,25.01,24.86,9682,9670,12
2024-03-25,4.0,24.26,24.12,9685,9702,-17
2024-03-25,5.0,24.69,24.89,9698,9683,15
2024-03-25,6.0,27.77,27.12,9823,9911,-88
2024-03-25,7.0,29.53,29.76,10270,10317,-47
2024-03-25,8.0,33.83,33.66,10638,10635,3
2024-03-25,9.0,32.23,28.61,10749,10794,-45
2024-03-25,10.0,26.99,24.62,10831,10861,-30
2024-03-25,11.0,24.72,24.74,10865,10871,-6
2024-03-25,12.0,17.69,19.2,10869,10914,-45
2024-03-25,13.0,23.41,24.17,10862,10817,45
2024-03-25,14.0,24.36,24.31,10799,10832,-33
2024-03-25,15.0,24.45,24.45,10794,10792,2
2024-03-25,16.0,24.53,25.57,10762,10799,-37
2024-03-25,17.0,26.88,26.96,10798,10888,-90
2024-03-25,18.0,26.48,36.25,10881,10883,-2
2024-03-25,19.0,35.75,46.69,10763,10754,9
2024-03-25,20.0,36.95,40.49,10719,10725,-6
2024-03-25,21.0,38.42,39.58,10813,10738,75
2024-03-25,22.0,50.82,42.62,10566,10547,19
2024-03-25,23.0,49.32,45.64,10302,10217,85
2024-03-25,24.0,70.86,57.3,9987,9948,39
2024-03-26,1.0,60.71,60.21,9802,9778,24
2024-03-26,2.0,65.24,58.47,9695,9688,7
2024-03-26,3.0,66.65,54.68,9658,9655,3
2024-03-26,4.0,42.95,45.59,9634,9650,-16
2024-03-26,5.0,39.08,42.2,9672,9711,-39
2024-03-26,6.0,40.12,44.71,9848,9895,-47
2024-03-26,7.0,65.33,60.1,10195,10208,-13
2024-03-26,8.0,52.48,50.3,10486,10534,-48
2024-03-26,9.0,63.73,61.62,10605,10649,-44
2024-03-26,10.0,209.78,122.44,10720,10693,27
2024-03-26,11.0,89.56,50.87,10705,10639,66
2024-03-26,12.0,32.85,32.78,10627,10614,13
2024-03-26,13.0,27.02,28.73,10563,10573,-10
2024-03-26,14.0,31.73,27.64,10568,10598,-30
2024-03-26,15.0,26.11,26.42,10551,10557,-6
2024-03-26,16.0,26.43,28.82,10570,10593,-23
2024-03-26,17.0,26.88,30.31,10610,10667,-57
2024-03-26,18.0,27.14,32.89,10675,10723,-48
2024-03-26,19.0,26.95,32.76,10608,10616,-8
2024-03-26,20.0,37.27,42.69,10612,10620,-8
2024-03-26,21.0,227.2,49.69,10737,10723,14
2024-03-26,22.0,36.24,37.14,10594,10612,-18
2024-03-26,23.0,33.49,34.79,10373,10343,30
2024-03-26,24.0,33.45,32.66,10078,10028,50
2024-03-27,1.0,26.81,28.16,9832,9838,-6
2024-03-27,2.0,31.17,26.61,9754,9736,18
2024-03-27,3.0,25.0,25.34,9665,9660,5
2024-03-27,4.0,25.22,25.22,9637,9654,-17
2024-03-27,5.0,25.56,26.41,9699,9733,-34
2024-03-27,6.0,27.84,30.43,9848,9845,3
2024-03-27,7.0,37.41,37.15,10135,10188,-53
2024-03-27,8.0,41.97,54.5,10480,10492,-12
2024-03-27,9.0,44.71,39.63,10604,10593,11
2024-03-27,10.0,35.16,33.14,10629,10612,17
2024-03-27,11.0,33.36,32.0,10653,10628,25
2024-03-27,12.0,31.64,31.18,10630,10595,35
2024-03-27,13.0,28.96,30.53,10503,10508,-5
2024-03-27,14.0,30.5,30.37,10481,10483,-2
2024-03-27,15.0,32.45,33.33,10436,10430,6
2024-03-27,16.0,38.42,37.38,10397,10392,5
2024-03-27,17.0,50.16,83.73,10437,10421,16
2024-03-27,18.0,33.04,39.7,10384,10398,-14
2024-03-27,19.0,28.73,51.01,10310,10354,-44
2024-03-27,20.0,30.68,33.0,10338,10345,-7
2024-03-27,21.0,42.23,42.09,10454,10457,-3
2024-03-27,22.0,58.38,41.21,10332,10346,-14
2024-03-27,23.0,32.7,33.4,10109,10103,6
2024-03-27,24.0,32.36,32.98,9899,9870,29
2024-03-28,1.0,31.03,31.67,9711,9676,35
2024-03-28,2.0,30.54,30.58,9598,9515,83
2024-03-28,3.0,30.98,33.38,9472,9380,92
2024-03-28,4.0,34.23,39.21,9379,9381,-2
2024-03-28,5.0,48.46,72.59,9415,9451,-36
2024-03-28,6.0,57.23,48.15,9575,9642,-67
2024-03-28,7.0,86.72,49.74,9968,10034,-66
2024-03-28,8.0,32.1,39.88,10332,10449,-117
2024-03-28,9.0,49.42,69.4,10589,10619,-30
2024-03-28,10.0,87.54,50.08,10693,10692,1
2024-03-28,11.0,38.42,43.81,10719,10732,-13
2024-03-28,12.0,62.89,44.21,10744,10775,-31
2024-03-28,13.0,74.22,38.21,10747,10781,-34
2024-03-28,14.0,32.39,30.02,10763,10831,-68
2024-03-28,15.0,24.76,25.18,10802,10793,9
2024-03-28,16.0,23.85,23.95,10747,10752,-5
2024-03-28,17.0,23.91,27.84,10731,10764,-33
2024-03-28,18.0,27.43,30.38,10704,10757,-53
2024-03-28,19.0,30.85,32.7,10630,10648,-18
2024-03-28,20.0,32.21,33.54,10617,10610,7
2024-03-28,21.0,35.44,34.51,10744,10738,6
2024-03-28,22.0,43.05,42.9,10647,10621,26
2024-03-28,23.0,87.67,80.71,10406,10367,39
2024-03-28,24.0,56.52,61.31,10121,10125,-4
2024-03-29,1.0,41.69,40.32,9960,9914,46
2024-03-29,2.0,66.39,63.0,9817,9795,22
2024-03-29,3.0,49.81,44.63,9743,9737,6
2024-03-29,4.0,42.74,46.6,9707,9710,-3
2024-03-29,5.0,32.32,39.7,9713,9691,22
2024-03-29,6.0,50.07,49.55,9738,9745,-7
2024-03-29,7.0,46.78,65.02,9868,9907,-39
2024-03-29,8.0,34.0,39.78,9965,9977,-12
2024-03-29,9.0,51.84,40.51,10112,10128,-16
2024-03-29,10.0,49.4,46.41,10290,10292,-2
2024-03-29,11.0,170.66,66.84,10362,10445,-83
2024-03-29,12.0,49.57,48.22,10476,10471,5
2024-03-29,13.0,43.79,43.17,10447,10434,13
2024-03-29,14.0,38.01,38.09,10335,10385,-50
2024-03-29,15.0,32.88,33.25,10308,10300,8
2024-03-29,16.0,38.51,42.04,10281,10376,-95
2024-03-29,17.0,40.81,43.73,10426,10444,-18
2024-03-29,18.0,35.19,45.26,10471,10495,-24
2024-03-29,19.0,49.61,75.0,10451,10439,12
2024-03-29,20.0,75.47,72.48,10425,10358,67
2024-03-29,21.0,173.39,125.85,10455,10395,60
2024-03-29,22.0,69.31,63.48,10316,10301,15
2024-03-29,23.0,51.33,50.43,10157,10136,21
2024-03-29,24.0,55.61,87.29,9930,9936,-6
2024-03-30,1.0,72.94,70.6,9774,9796,-22
2024-03-30,2.0,69.16,52.25,9716,9684,32
2024-03-30,3.0,49.81,49.48,9615,9659,-44
2024-03-30,4.0,49.63,48.09,9639,9679,-40
2024-03-30,5.0,41.73,41.45,9689,9724,-35
2024-03-30,6.0,41.87,42.01,9767,9786,-19
2024-03-30,7.0,42.37,54.2,9867,9944,-77
2024-03-30,8.0,46.83,49.45,10042,10025,17
2024-03-30,9.0,122.03,50.73,10172,10148,24
2024-03-30,10.0,174.35,43.04,10268,10287,-19
2024-03-30,11.0,49.21,34.23,10335,10324,11
2024-03-30,12.0,32.95,33.02,10314,10358,-44
2024-03-30,13.0,36.28,32.92,10314,10330,-16
2024-03-30,14.0,32.43,32.18,10247,10216,31
2024-03-30,15.0,27.94,31.42,10145,10149,-4
2024-03-30,16.0,185.17,40.86,10120,10136,-16
2024-03-30,17.0,34.58,32.82,10139,10143,-4
2024-03-30,18.0,29.03,30.32,10161,10202,-41
2024-03-30,19.0,28.95,33.31,10150,10158,-8
2024-03-30,20.0,35.17,132.43,10077,10083,-6
2024-03-30,21.0,186.58,92.09,10158,10177,-19
2024-03-30,22.0,94.36,100.0,10149,10138,11
2024-03-30,23.0,57.91,77.61,9988,9948,40
2024-03-30,24.0,86.19,96.53,9780,9712,68
2024-03-31,1.0,42.06,46.19,9573,9569,4
2024-03-31,2.0,45.92,47.67,9485,9514,-29
2024-03-31,3.0,49.48,46.45,9448,9420,28
2024-03-31,4.0,96.77,49.42,9415,9424,-9
2024-03-31,5.0,49.67,48.56,9447,9440,7
2024-03-31,6.0,86.28,137.16,9461,9439,22
2024-03-31,7.0,84.9,100.18,9486,9538,-52
2024-03-31,8.0,52.34,134.83,9566,9666,-100
2024-03-31,9.0,179.54,46.52,9814,9749,65
2024-03-31,10.0,49.35,38.08,9878,9832,46
2024-03-31,11.0,38.01,31.72,9886,9849,37
2024-03-31,12.0,32.24,31.19,9877,9895,-18
2024-03-31,13.0,31.66,31.42,9902,9895,7
2024-03-31,14.0,31.41,31.42,9827,9822,5
2024-03-31,15.0,34.54,33.0,9763,9734,29
2024-03-31,16.0,41.82,39.01,9736,9802,-66
2024-03-31,17.0,40.46,39.6,9892,9837,55
2024-03-31,18.0,34.49,33.44,9896,9841,55
2024-03-31,19.0,26.46,32.56,9782,9816,-34
2024-03-31,20.0,42.8,38.69,9805,9913,-108
2024-03-31,21.0,88.74,32.98,10067,10112,-45
2024-03-31,22.0,71.98,30.16,10062,10134,-72
2024-03-31,23.0,26.0,24.55,9946,9959,-13
2024-03-31,24.0,22.02,22.43,9749,9767,-18
2024-04-01,1.0,15.85,16.36,9606,9569,37
2024-04-01,2.0,23.68,23.38,9485,9434,51
2024-04-01,3.0,24.22,24.66,9387,9335,52
2024-04-01,4.0,24.58,24.58,9306,9333,-27
2024-04-01,5.0,24.32,26.92,9362,9354,8
2024-04-01,6.0,30.73,31.34,9464,9478,-14
2024-04-01,7.0,31.06,39.32,9740,9781,-41
2024-04-01,8.0,120.25,96.08,10011,9990,21
2024-04-01,9.0,120.84,55.43,10102,10085,17
2024-04-01,10.0,31.58,31.99,10215,10096,119
2024-04-01,11.0,32.26,30.11,10150,10079,71
2024-04-01,12.0,29.25,28.93,10115,10071,44
2024-04-01,13.0,28.45,29.49,10035,10044,-9
2024-04-01,14.0,31.03,29.66,10035,10036,-1
2024-04-01,15.0,31.35,30.96,10021,10027,-6
2024-04-01,16.0,30.94,30.29,10038,10070,-32
2024-04-01,17.0,28.05,28.64,10056,10081,-25
2024-04-01,18.0,24.91,28.33,10056,10059,-3
2024-04-01,19.0,22.79,35.68,9909,9961,-52
2024-04-01,20.0,43.15,116.01,9936,9977,-41
2024-04-01,21.0,165.66,163.79,10072,10055,17
2024-04-01,22.0,112.83,97.4,9952,9950,2
2024-04-01,23.0,47.21,65.47,9729,9777,-48
2024-04-01,24.0,79.04,76.25,9539,9499,40
2024-04-02,1.0,108.66,95.63,9292,9259,33
2024-04-02,2.0,49.92,51.66,9181,9170,11
2024-04-02,3.0,34.83,42.45,9137,9135,2
2024-04-02,4.0,42.45,41.45,9114,9165,-51
2024-04-02,5.0,50.12,40.04,9194,9223,-29
2024-04-02,6.0,34.81,37.76,9360,9378,-18
2024-04-02,7.0,43.76,34.89,9737,9742,-5
2024-04-02,8.0,41.75,45.39,9953,9939,14
2024-04-02,9.0,47.13,37.86,10006,10042,-36
2024-04-02,10.0,46.58,42.49,10019,10101,-82
2024-04-02,11.0,113.77,52.37,10104,10150,-46
2024-04-02,12.0,45.67,46.29,10148,10117,31
2024-04-02,13.0,36.51,34.75,10110,10042,68
2024-04-02,14.0,33.09,35.01,10053,10124,-71
2024-04-02,15.0,41.0,35.85,10111,10073,38
2024-04-02,16.0,49.9,55.27,10029,10020,9
2024-04-02,17.0,157.21,70.69,10082,10060,22
2024-04-02,18.0,46.01,38.7,10095,10020,75
2024-04-02,19.0,26.77,27.41,9909,9975,-66
2024-04-02,20.0,24.79,26.59,9959,9954,5
2024-04-02,21.0,33.25,31.92,9985,10030,-45
2024-04-02,22.0,29.97,31.03,9946,9937,9
2024-04-02,23.0,31.24,29.41,9678,9651,27
2024-04-02,24.0,25.58,25.95,9371,9384,-13
2024-04-03,1.0,23.89,26.16,9205,9223,-18
2024-04-03,2.0,25.91,29.27,9085,9127,-42
2024-04-03,3.0,25.47,29.22,9063,9035,28
2024-04-03,4.0,26.53,27.78,9006,9038,-32
2024-04-03,5.0,25.55,25.26,9090,9064,26
2024-04-03,6.0,25.67,24.37,9209,9195,14
2024-04-03,7.0,33.93,28.24,9553,9620,-67
2024-04-03,8.0,28.07,26.22,9931,9968,-37
2024-04-03,9.0,25.04,26.72,10088,10059,29
2024-04-03,10.0,27.14,14.28,10083,10195,-112
2024-04-03,11.0,0.0,0.0,10241,10283,-42
2024-04-03,12.0,0.0,0.0,10306,10265,41
2024-04-03,13.0,0.0,0.0,10246,10185,61
2024-04-03,14.0,0.0,0.0,10178,10187,-9
2024-04-03,15.0,0.0,0.55,10135,10170,-35
2024-04-03,16.0,0.0,15.2,10122,10094,28
2024-04-03,17.0,23.23,28.29,10109,10122,-13
2024-04-03,18.0,26.37,100.58,10116,10143,-27
2024-04-03,19.0,112.35,468.66,10042,9928,114
2024-04-03,20.0,788.71,950.25,9827,9783,44
2024-04-03,21.0,999.99,999.99,9893,9904,-11
2024-04-03,22.0,705.65,543.62,9869,9856,13
2024-04-03,23.0,178.63,81.58,9624,9657,-33
2024-04-03,24.0,69.02,141.21,9475,9423,52
2024-04-04,1.0,227.92,105.25,9258,9233,25
2024-04-04,2.0,150.0,37.72,9147,9127,20
2024-04-04,3.0,30.75,32.56,9119,9194,-75
2024-04-04,4.0,42.65,34.63,9194,9204,-10
2024-04-04,5.0,38.58,35.0,9239,9268,-29
2024-04-04,6.0,41.0,36.4,9418,9455,-37
2024-04-04,7.0,43.6,80.96,9801,9800,1
2024-04-04,8.0,47.07,50.32,10023,10112,-89
2024-04-04,9.0,44.02,43.22,10222,10245,-23
2024-04-04,10.0,29.01,45.28,10285,10329,-44
2024-04-04,11.0,233.33,58.38,10384,10356,28
2024-04-04,12.0,42.0,33.5,10331,10314,17
2024-04-04,13.0,26.7,28.67,10298,10379,-81
2024-04-04,14.0,45.6,47.04,10413,10386,27
2024-04-04,15.0,31.03,37.37,10303,10299,4
2024-04-04,16.0,45.28,77.86,10297,10313,-16
2024-04-04,17.0,128.69,54.14,10316,10348,-32
2024-04-04,18.0,41.02,55.17,10318,10369,-51
2024-04-04,19.0,58.31,83.79,10257,10287,-30
2024-04-04,20.0,377.51,171.8,10269,10274,-5
2024-04-04,21.0,445.02,294.45,10374,10274,100
2024-04-04,22.0,100.45,438.62,10157,10116,41
2024-04-04,23.0,190.76,151.62,9862,9832,30
2024-04-04,24.0,281.17,89.69,9626,9594,32
2024-04-05,1.0,36.74,125.43,9451,9402,49
2024-04-05,2.0,68.96,68.51,9321,9325,-4
2024-04-05,3.0,67.4,409.99,9297,9175,122
2024-04-05,4.0,458.94,298.02,9136,9070,66
2024-04-05,5.0,460.4,337.25,9069,9028,41
2024-04-05,6.0,73.08,306.59,9160,9189,-29
2024-04-05,7.0,593.28,815.84,9475,9514,-39
2024-04-05,8.0,999.99,999.99,9780,9725,55
2024-04-05,9.0,999.99,999.99,9871,9895,-24
2024-04-05,10.0,999.99,999.99,9992,9895,97
2024-04-05,11.0,999.99,999.99,10018,10069,-51
2024-04-05,12.0,999.99,563.84,10096,10085,11
2024-04-05,13.0,152.6,287.07,10078,10083,-5
2024-04-05,14.0,657.62,472.42,10114,10112,2
2024-04-05,15.0,605.0,296.99,10117,10082,35
2024-04-05,16.0,162.37,199.41,10045,10098,-53
2024-04-05,17.0,95.0,498.26,10113,10195,-82
2024-04-05,18.0,999.46,999.95,10153,10130,23
2024-04-05,19.0,773.53,699.4,9997,10020,-23
2024-04-05,20.0,370.43,345.0,9968,9943,25
2024-04-05,21.0,66.53,48.52,10014,10058,-44
2024-04-05,22.0,39.46,25.63,10006,10033,-27
2024-04-05,23.0,23.95,28.15,9864,9836,28
2024-04-05,24.0,55.69,51.39,9654,9611,43
2024-04-06,1.0,106.52,93.44,9415,9426,-11
2024-04-06,2.0,66.38,57.61,9296,9242,54
2024-04-06,3.0,42.64,39.38,9182,9187,-5
2024-04-06,4.0,36.09,37.49,9153,9179,-26
2024-04-06,5.0,42.64,40.68,9159,9184,-25
2024-04-06,6.0,40.98,39.29,9223,9222,1
2024-04-06,7.0,40.98,34.58,9307,9329,-22
2024-04-06,8.0,30.67,40.54,9415,9473,-58
2024-04-06,9.0,108.96,90.33,9675,9643,32
2024-04-06,10.0,173.86,156.29,9779,9808,-29
2024-04-06,11.0,68.3,63.48,9918,9889,29
2024-04-06,12.0,43.02,39.49,9944,10015,-71
2024-04-06,13.0,32.4,29.51,9995,9945,50
2024-04-06,14.0,25.35,25.47,9904,9943,-39
2024-04-06,15.0,25.36,29.25,9874,9878,-4
2024-04-06,16.0,32.47,33.57,9841,9846,-5
2024-04-06,17.0,31.47,53.23,9864,9883,-19
2024-04-06,18.0,48.56,53.73,9930,9972,-42
2024-04-06,19.0,42.1,54.61,9934,9906,28
2024-04-06,20.0,65.63,119.57,9846,9827,19
2024-04-06,21.0,181.71,207.72,9901,9829,72
2024-04-06,22.0,845.22,215.65,9834,9770,64
2024-04-06,23.0,81.89,103.95,9606,9597,9
2024-04-06,24.0,68.04,66.15,9407,9409,-2
2024-04-07,1.0,49.54,48.64,9243,9279,-36
2024-04-07,2.0,43.42,45.62,9165,9114,51
2024-04-07,3.0,58.27,52.74,9072,9045,27
2024-04-07,4.0,45.0,42.42,9032,9049,-17
2024-04-07,5.0,47.12,53.53,9052,9032,20
2024-04-07,6.0,80.3,63.62,9061,9088,-27
2024-04-07,7.0,65.66,142.57,9139,9203,-64
2024-04-07,8.0,87.07,94.67,9177,9274,-97
2024-04-07,9.0,126.68,66.34,9342,9448,-106
2024-04-07,10.0,55.44,44.52,9494,9594,-100
2024-04-07,11.0,42.62,34.95,9602,9668,-66
2024-04-07,12.0,33.61,33.69,9663,9688,-25
2024-04-07,13.0,34.04,34.19,9688,9696,-8
2024-04-07,14.0,34.79,37.58,9662,9635,27
2024-04-07,15.0,50.65,45.5,9627,9653,-26
2024-04-07,16.0,53.13,46.51,9633,9680,-47
2024-04-07,17.0,40.78,58.59,9701,9776,-75
2024-04-07,18.0,41.17,106.97,9750,9861,-111
2024-04-07,19.0,79.73,155.51,9749,9780,-31
2024-04-07,20.0,64.82,244.22,9690,9644,46
2024-04-07,21.0,60.04,54.44,9774,9740,34
2024-04-07,22.0,73.88,63.27,9753,9830,-77
2024-04-07,23.0,43.42,39.2,9516,9598,-82
2024-04-07,24.0,38.78,36.77,9273,9335,-62
2024-04-08,1.0,30.8,30.57,9120,9127,-7
2024-04-08,2.0,29.73,28.16,9036,9109,-73
2024-04-08,3.0,30.12,25.14,8995,9117,-122
2024-04-08,4.0,23.73,22.82,9096,9068,28
2024-04-08,5.0,23.55,23.85,9100,9140,-40
2024-04-08,6.0,27.12,27.8,9352,9354,-2
2024-04-08,7.0,31.94,40.81,9664,9748,-84
2024-04-08,8.0,39.98,43.82,10003,10055,-52
2024-04-08,9.0,50.54,42.53,10150,10181,-31
2024-04-08,10.0,32.75,32.84,10189,10174,15
2024-04-08,11.0,31.93,28.87,10149,10127,22
2024-04-08,12.0,42.53,33.52,10091,10024,67
2024-04-08,13.0,32.72,35.53,10018,10004,14
2024-04-08,14.0,43.37,32.54,10012,9943,69
2024-04-08,15.0,34.22,32.35,9902,9930,-28
2024-04-08,16.0,33.02,30.49,9973,10045,-72
2024-04-08,17.0,28.17,31.19,10082,10161,-79
2024-04-08,18.0,31.87,31.37,10155,10117,38
2024-04-08,19.0,25.61,33.23,9966,9965,1
2024-04-08,20.0,33.33,34.4,9860,9901,-41
2024-04-08,21.0,33.55,33.3,9932,9986,-54
2024-04-08,22.0,28.88,29.73,9940,9929,11
2024-04-08,23.0,31.89,29.96,9694,9591,103
2024-04-08,24.0,25.38,26.7,9353,9392,-39
2024-04-09,1.0,19.76,22.06,9226,9226,0
2024-04-09,2.0,23.95,24.11,9149,9150,-1
2024-04-09,3.0,23.73,18.53,9094,9083,11
2024-04-09,4.0,16.22,15.07,9063,9076,-13
2024-04-09,5.0,15.07,13.59,9074,9056,18
2024-04-09,6.0,23.2,20.57,9215,9196,19
2024-04-09,7.0,26.48,27.92,9468,9606,-138
2024-04-09,8.0,31.6,32.67,9879,9888,-9
2024-04-09,9.0,31.06,27.3,9984,10027,-43
2024-04-09,10.0,26.08,28.37,10027,10027,0
2024-04-09,11.0,25.0,22.89,9999,10012,-13
2024-04-09,12.0,24.33,29.75,10030,10054,-24
2024-04-09,13.0,30.04,36.41,10029,10004,25
2024-04-09,14.0,41.04,42.22,9993,9999,-6
2024-04-09,15.0,125.0,48.86,9960,9909,51
2024-04-09,16.0,46.16,40.03,9915,10015,-100
2024-04-09,17.0,32.12,36.15,10073,10147,-74
2024-04-09,18.0,30.05,31.41,10128,10149,-21
2024-04-09,19.0,32.09,30.98,10002,10063,-61
2024-04-09,20.0,29.8,30.24,10073,10049,24
2024-04-09,21.0,30.76,31.04,10080,10134,-54
2024-04-09,22.0,30.51,28.57,10068,10134,-66
2024-04-09,23.0,33.21,38.4,9920,9897,23
2024-04-09,24.0,42.41,48.09,9673,9641,32
2024-04-10,1.0,48.77,44.0,9457,9457,0
2024-04-10,2.0,45.47,42.74,9338,9344,-6
2024-04-10,3.0,30.11,31.12,9289,9253,36
2024-04-10,4.0,31.21,30.96,9235,9260,-25
2024-04-10,5.0,31.44,31.25,9280,9284,-4
2024-04-10,6.0,36.53,37.59,9413,9426,-13
2024-04-10,7.0,35.63,43.08,9736,9765,-29
2024-04-10,8.0,46.83,40.28,10005,10054,-49
2024-04-10,9.0,41.64,31.74,10119,10155,-36
2024-04-10,10.0,25.44,27.41,10176,10171,5
2024-04-10,11.0,31.46,28.98,10199,10157,42
2024-04-10,12.0,30.24,28.71,10147,10167,-20
2024-04-10,13.0,22.65,24.27,10142,10131,11
2024-04-10,14.0,25.3,26.39,10108,10112,-4
2024-04-10,15.0,29.46,31.08,10088,10070,18
2024-04-10,16.0,25.44,31.66,10041,10035,6
2024-04-10,17.0,30.2,31.56,10060,10057,3
2024-04-10,18.0,21.85,24.55,10023,10022,1
2024-04-10,19.0,21.49,28.46,9879,9809,70
2024-04-10,20.0,27.09,226.65,9715,9698,17
2024-04-10,21.0,854.3,564.42,9750,9732,18
2024-04-10,22.0,831.17,531.58,9731,9625,106
2024-04-10,23.0,379.6,341.27,9395,9381,14
2024-04-10,24.0,85.0,56.88,9162,9179,-17
2024-04-11,1.0,47.31,48.71,9059,9101,-42
2024-04-11,2.0,119.36,64.86,9035,9020,15
2024-04-11,3.0,110.57,59.31,8982,8997,-15
2024-04-11,4.0,48.15,42.1,8998,9005,-7
2024-04-11,5.0,45.96,41.21,9051,9046,5
2024-04-11,6.0,43.29,41.54,9191,9272,-81
2024-04-11,7.0,313.17,48.62,9567,9620,-53
2024-04-11,8.0,68.27,39.57,9893,9960,-67
2024-04-11,9.0,30.12,26.31,10089,10037,52
2024-04-11,10.0,31.95,32.45,10037,9996,41
2024-04-11,11.0,36.72,32.57,10004,10001,3
2024-04-11,12.0,40.17,37.92,10004,10007,-3
2024-04-11,13.0,40.83,48.26,9962,9992,-30
2024-04-11,14.0,133.96,146.91,9959,9985,-26
2024-04-11,15.0,46.08,48.44,9927,9887,40
2024-04-11,16.0,32.74,31.58,9879,9858,21
2024-04-11,17.0,29.33,38.21,9892,9850,42
2024-04-11,18.0,48.38,69.17,9841,9871,-30
2024-04-11,19.0,44.65,32.66,9760,9698,62
2024-04-11,20.0,25.36,25.55,9618,9664,-46
2024-04-11,21.0,24.8,22.74,9756,9893,-137
2024-04-11,22.0,27.48,22.97,9914,9886,28
2024-04-11,23.0,25.44,23.75,9645,9629,16
2024-04-11,24.0,27.02,27.7,9377,9328,49
2024-04-12,1.0,24.39,28.13,9164,9101,63
2024-04-12,2.0,30.58,30.95,8994,8938,56
2024-04-12,3.0,30.51,30.97,8893,8918,-25
2024-04-12,4.0,29.81,30.22,8901,8887,14
2024-04-12,5.0,29.98,28.35,8906,8924,-18
2024-04-12,6.0,30.54,28.98,9054,9066,-12
2024-04-12,7.0,24.28,32.33,9293,9413,-120
2024-04-12,8.0,38.67,42.13,9698,9649,49
2024-04-12,9.0,33.04,39.03,9811,9779,32
2024-04-12,10.0,48.39,45.03,9861,9877,-16
2024-04-12,11.0,42.8,35.45,9920,9880,40
2024-04-12,12.0,26.94,26.31,9891,9933,-42
2024-04-12,13.0,22.92,19.39,9952,9929,23
2024-04-12,14.0,22.38,22.85,9918,9954,-36
2024-04-12,15.0,23.85,23.6,9921,9965,-44
2024-04-12,16.0,25.39,25.06,9895,9835,60
2024-04-12,17.0,22.42,23.5,9809,9870,-61
2024-04-12,18.0,15.0,16.59,9823,9884,-61
2024-04-12,19.0,7.76,11.84,9753,9680,73
2024-04-12,20.0,15.0,27.95,9581,9593,-12
2024-04-12,21.0,37.03,38.83,9593,9614,-21
2024-04-12,22.0,40.78,29.52,9652,9666,-14
2024-04-12,23.0,19.35,8.67,9489,9500,-11
2024-04-12,24.0,15.16,14.84,9279,9241,38
2024-04-13,1.0,14.89,20.7,9046,9055,-9
2024-04-13,2.0,43.46,38.69,8951,8952,-1
2024-04-13,3.0,32.15,61.43,8918,8925,-7
2024-04-13,4.0,37.03,108.45,8891,8894,-3
2024-04-13,5.0,146.71,147.81,8881,8864,17
2024-04-13,6.0,43.87,48.87,8909,8938,-29
2024-04-13,7.0,43.46,75.47,9019,9082,-63
2024-04-13,8.0,36.43,33.07,9143,9184,-41
2024-04-13,9.0,35.72,32.19,9369,9396,-27
2024-04-13,10.0,32.7,32.65,9575,9531,44
2024-04-13,11.0,32.17,33.06,9599,9607,-8
2024-04-13,12.0,31.52,31.65,9635,9599,36
2024-04-13,13.0,31.51,30.54,9594,9593,1
2024-04-13,14.0,30.05,24.97,9553,9555,-2
2024-04-13,15.0,23.27,24.15,9555,9561,-6
2024-04-13,16.0,30.78,29.4,9530,9534,-4
2024-04-13,17.0,30.51,30.34,9573,9547,26
2024-04-13,18.0,27.98,31.67,9602,9580,22
2024-04-13,19.0,31.73,35.33,9545,9442,103
2024-04-13,20.0,42.43,58.69,9408,9390,18
2024-04-13,21.0,125.76,46.58,9437,9484,-47
2024-04-13,22.0,62.9,39.35,9599,9593,6
2024-04-13,23.0,68.87,36.66,9486,9478,8
2024-04-13,24.0,35.87,33.07,9302,9285,17
2024-04-14,1.0,28.77,28.89,9123,9131,-8
2024-04-14,2.0,31.35,32.81,9018,8997,21
2024-04-14,3.0,41.48,36.67,8922,8940,-18
2024-04-14,4.0,37.03,33.65,8913,8941,-28
2024-04-14,5.0,31.04,31.79,8935,8989,-54
2024-04-14,6.0,31.57,34.07,9008,9040,-32
2024-04-14,7.0,37.03,49.48,9068,9090,-22
2024-04-14,8.0,32.31,32.13,9098,9138,-40
2024-04-14,9.0,33.35,32.26,9254,9276,-22
2024-04-14,10.0,42.45,37.03,9395,9411,-16
2024-04-14,11.0,41.28,37.18,9486,9483,3
2024-04-14,12.0,24.97,27.03,9529,9507,22
2024-04-14,13.0,30.51,25.99,9525,9526,-1
2024-04-14,14.0,31.14,31.23,9516,9511,5
2024-04-14,15.0,32.55,34.21,9491,9487,4
2024-04-14,16.0,37.69,37.03,9516,9527,-11
2024-04-14,17.0,41.6,66.64,9594,9586,8
2024-04-14,18.0,83.04,85.74,9609,9647,-38
2024-04-14,19.0,167.6,658.48,9550,9531,19
